created_at,username,full_text,tweet_id,query
2013-12-27 15:16:07+00:00,realmadridindo1,"Ready GK Madrid Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/NTA00mrZau",416588308328615936,harga BBM lang:id
2013-12-27 15:15:52+00:00,realmadridindo1,"Ready GK Madrid Ungu Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/M3hSGyf73l",416588244789100545,harga BBM lang:id
2013-12-27 15:15:40+00:00,realmadridindo1,"Ready Madrid Home Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/GxaN0CeygL",416588196818874368,harga BBM lang:id
2013-12-27 15:14:54+00:00,realmadridindo1,"Ready Madrid 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/5WaNGStIJM",416588005311119360,harga BBM lang:id
2013-12-27 15:14:46+00:00,realmadridindo1,"Ready Madrid Home Ladies (S,M,L) dari @KingdomJersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/XIqeRyT9Pc",416587970557136897,harga BBM lang:id
2013-12-27 15:14:34+00:00,realmadridindo1,"Ready Jaket Madrid Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4  http://t.co/xmapCFoqbi",416587920217100289,harga BBM lang:id
2013-12-27 15:14:25+00:00,realmadridindo1,"Ready Jaket Madrid  White Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/1VPoRmEE2W",416587880249556993,harga BBM lang:id
2013-12-26 04:46:23+00:00,motivasitangguh,Disaat Harga BBM &amp; Bahan Pangan Meningkat &amp; kita membutuhkan Barang2 serta Pelayanan yg Murah saya sarankan u follow.,416067442616836096,harga BBM lang:id
2014-01-31 05:00:11+00:00,Metro_TV,Harga Sembako Naik Akibat Banjir dan Jalan Rusak http://t.co/1bVXLTxHYb,429116880570159104,harga sembako lang:id
2014-01-28 15:45:43+00:00,GWirjawan,@Malantie salah satu penyebab krng stabilnya harga sembako saat ini krn bnyk nya distribusi terhambat akibat cuaca.,428192168516141056,harga sembako lang:id
2014-01-28 09:16:09+00:00,GWirjawan,Amat dimengerti bahwa rakyat menginginkan harga sembako yg terjangkau dan stabil. Karenanya perlu kalangan profesional mengelolanya. Setuju?,428094133425557504,harga sembako lang:id
2014-01-28 03:00:34+00:00,Metro_TV,Harga Sembako di Kupang Kembali Naik http://t.co/KcuTWUw3Ox,427999612574519296,harga sembako lang:id
2014-01-26 15:16:16+00:00,suaramerdeka,"Cuaca Buruk, Harga Sembako di Temanggung Meroket http://t.co/pOhMjnSrsl",427459981558824960,harga sembako lang:id
2014-01-23 18:38:41+00:00,detikcom,Harga Sembako Naik 20 Persen http://t.co/MV7KnYuOhP via @detik_tv,426423757872193536,harga sembako lang:id
2014-01-23 05:10:14+00:00,KompasTV,"Dampak banjir di sejumlah tempat di kawasan Pantura, harga sembako mulai merangkak naik! Ikuti beritanya di #KompasSiang saat ini",426220306572013568,harga sembako lang:id
2014-01-23 04:55:33+00:00,KompasTV,"Dampak banjir di sejumlah tempat di kawasan Pantura, harga sembako mulai merangkak naik! Ikuti beritanya di #KompasSiang pkl 12.00 WIB",426216609695670272,harga sembako lang:id
2014-01-22 07:20:08+00:00,liputan6dotcom,"Liputan6 Siang 22-01-2014 3 Harga Sembako, Jalan Rusak, Ayam Goreng http://t.co/VOFX7Bcb9z",425890608817766400,harga sembako lang:id
2014-01-22 04:27:08+00:00,Metro_TV,Harga Sembako di Batam kembali Naik http://t.co/OHuVSSH5WC,425847070717521920,harga sembako lang:id
2014-01-21 04:45:13+00:00,GWirjawan,"""Saya tahu, rakyat tidak tahu ttg IHSG, Perak, Migas dll. Yang rakyat mau tahu adalah harga sembako stabil dan murah."" -blb #MediaVisit",425489236989468672,harga sembako lang:id
2014-01-19 20:15:06+00:00,suaramerdeka,"Harga Sembako Naik, Pasokan Aman http://t.co/ADBwlkBtcO",424998471376973824,harga sembako lang:id
2014-01-16 04:40:42+00:00,temponewsroom,"Bisnis - Pantau Harga Sembako, Gita Wirjawan ke Ambon http://t.co/dSsvAi04h9",423676158165516288,harga sembako lang:id
2014-01-16 04:35:32+00:00,tempodotco,"Pantau Harga Sembako, Gita Wirjawan ke Ambon http://t.co/BDxmu43d18",423674857125978113,harga sembako lang:id
2014-01-14 10:28:00+00:00,Metro_TV,"[NASIONAL] Musim Hujan, Harga Sembako di Klaten, Jateng, Merambat Naik http://t.co/Tk9a9C9Gzo",423038785333391360,harga sembako lang:id
2014-01-14 06:21:10+00:00,Metro_TV,"Musim Hujan, Harga Sembako di Klaten Merambat Naik http://t.co/PuIXmmVSyw",422976666873241600,harga sembako lang:id
2014-01-09 01:31:47+00:00,tribunpontianak,"Kenaikan Harga Elpiji Belum Berimbas ke Sembako: Sejauh ini dampaknya belum ada, terutama ke sembako dan baran... http://t.co/qClddrLBUR",421091901563863040,harga sembako lang:id
2014-01-07 22:06:19+00:00,infoRIAU,Harga Sembako Melambung http://t.co/DvoQFC4NhJ (HalloRiau),420677807115493376,harga sembako lang:id
2014-01-06 00:39:39+00:00,fadjroeL,"gantengnya SBY ""@rofiqashari: Selamat pagiiii..Elpiji di pertamina mataram Rp 147.500, @SBYudhoyono harga sembako naik..rakyat menjerit!",419991617156550656,harga sembako lang:id
2014-01-05 10:08:12+00:00,rmol_id,Harga Sembako Melambung Paling Dirisaukan Masyarakat http://t.co/oQlv8cwxJR,419772309344251904,harga sembako lang:id
2014-01-05 10:01:01+00:00,rmol_id,Harga Sembako Melambung Paling Dirisaukan Masyarakat http://t.co/uy1cMsUH8v,419770503184654336,harga sembako lang:id
2014-01-05 08:26:29+00:00,Metro_TV,Harga Elpiji Lambungkan Harga Sembako di Kupang http://t.co/csIPwWYjym,419746714648461312,harga sembako lang:id
2014-01-03 08:56:51+00:00,rmol_id,Gubernur Jabar Berharap Kenaikan Harga Elpiji Tak Terlalu Berdampak pada Sembako http://t.co/wUuXDWeehl,419029577030041601,harga sembako lang:id
2014-01-03 00:03:48+00:00,tribunpontianak,"Harga Elpiji 12 Kg di Pontianak Rp 150 Ribu: Pemilik toko sembako di Serdam, Atong, mengatakan, harga elpiji 1... http://t.co/mggaVg5H4J",418895431267934209,harga sembako lang:id
2014-01-02 04:55:41+00:00,detikfinance,"Sambut Awal Tahun, Harga Sembako di Jakarta Melonjak http://t.co/Adom1NBGBD",418606500962000897,harga sembako lang:id
2013-12-30 08:32:48+00:00,IniSleman,"KR - Dekati Tahun Baru, Harga Sembako di Sleman Naik http://t.co/tWO7VRZ5GH",417573974420099072,harga sembako lang:id
2013-12-29 08:26:52+00:00,banjarmasinpost,"Cuaca Buruk, Harga Sembako Naik http://t.co/sG2ciM9BIh",417210093395259392,harga sembako lang:id
2013-12-28 11:56:08+00:00,RadioElshinta,"Perayaan Natal dan Tahun Baru, Harga Sembako Alami Kenaikan http://t.co/XcpU4AXxJT",416900368916692992,harga sembako lang:id
2013-12-27 14:03:15+00:00,bayu_joo,"Wah, harga sembako udah naik lagi aja nih, jadi kelas 5 SD.",416569971376799746,harga sembako lang:id
2013-12-26 07:27:51+00:00,Harian_Jogja,Harga Sembako di Pasar Wonogiri Melonjak http://t.co/LjGuEqUFyo,416108079952838656,harga sembako lang:id
2013-12-25 11:53:13+00:00,infoRIAU,Harga Sembako Dipastikan Aman dan Lancar http://t.co/2umO9ry9sb (HalloRiau),415812472847601664,harga sembako lang:id
2013-12-24 10:11:34+00:00,Metro_TV,Harga Sembako dan Daging Merangkak Naik http://t.co/whsp6epiAc,415424502248398848,harga sembako lang:id
2013-12-20 19:57:07+00:00,suaramerdeka,"Jelang Tutup Tahun, Harga Sembako Naik http://t.co/DosynpR6j4",414122311906627584,harga sembako lang:id
2013-12-20 05:51:45+00:00,News_jubi,KOMISI B DPRP MINTA PEMERINTAH AWASI HARGA SEMBAKO http://t.co/xTZ7W6VG7g,413909568943448064,harga sembako lang:id
2013-12-19 09:14:20+00:00,Metro_TV,VIDEO: Harga sembako di Pasar Tomang Barat relatif stabil jelang Natal dan Tahun Baru 2014 http://t.co/XsN1aqUnjD,413598160859037696,harga sembako lang:id
2013-12-19 09:13:50+00:00,Metro_TV,VIDEO: Harga sembako di Yogyakarta mulai naik jelang Natal dan Tahun Baru. Elpiji 3 Kg pun mulai terbatas http://t.co/KO61euQmHe,413598035554226176,harga sembako lang:id
2013-12-19 03:50:17+00:00,Metro_TV,Harga Sembako dan Bahan Lainnya di Pasar Tomang Barat Relatif Stabil http://t.co/zjNSomqhm5,413516611862011904,harga sembako lang:id
2013-12-19 03:50:17+00:00,Metro_TV,Jelang Natal Harga Sembako Mulai Naik http://t.co/nUb4u45GL1,413516610616307712,harga sembako lang:id
2013-12-18 16:32:28+00:00,Harian_Jogja,"HARGA SEMBAKO : Di Solo, Harga Sayuran Naik Rp500-Rp3.000 http://t.co/IF2ISAJRTh",413346034430267392,harga sembako lang:id
2013-12-18 03:34:03+00:00,liputan6dotcom,Mentan Jamin Harga Sembako Stabil Saat Libur Akhir Tahun http://t.co/4z47mk7AC9,413150136055779329,harga sembako lang:id
2013-12-18 02:56:10+00:00,infoRIAU,Disperindag Antisipasi Harga Sembako Jelang Natal dan Tahun Baru http://t.co/4SkLaPkoWk (HalloRiau),413140605628186625,harga sembako lang:id
2013-12-17 09:40:55+00:00,infotegal,Habib Ali Tinjau Harga Dan Ketersediaan Sembako Di Pasaran http://t.co/Q8x3QtXvW3 #beritaTGL,412880075692855297,harga sembako lang:id
2013-12-16 11:51:44+00:00,IniSleman,Harga Sembako di Sleman Stabil http://t.co/Cp6wGjeXRG,412550606876729344,harga sembako lang:id
2013-12-15 14:30:31+00:00,Metro_TV,"Jelang Natal, Harga Sembako Cenderung Stabil di Jakarta http://t.co/ibJSq2voIn",412228178426359809,harga sembako lang:id
2013-12-15 06:52:34+00:00,infoRIAU,"Jelang Natal, Harga Sembako di Rohul Masih Stabil http://t.co/7nbXN2rPXw (HalloRiau)",412112931393110016,harga sembako lang:id
2013-12-13 08:12:55+00:00,Metro_TV,"Jelang Natal dan Tahun Baru, Harga Sembako di Klaten Stabil http://t.co/K73GaohPWP",411408379592986624,harga sembako lang:id
2013-12-11 01:32:54+00:00,KotaBalikpapan,#NewsBPN Jelang Natal dan Tahun Baru Harga Sembako Masih Stabil http://t.co/NzGdUXXbKG,410582933531922433,harga sembako lang:id
2013-12-10 04:03:21+00:00,infoRIAU,"Harga Stabil, Stok Sembako Rohul Aman http://t.co/tSFJnYgxNH (HalloRiau)",410258407292035073,harga sembako lang:id
2013-12-09 00:32:13+00:00,Indonesia_Pedia,"Selamat pagi Senin! Jangan lupa simak #JoharUpDate dari @JoharSemarang, biar tahu update harga sembako dan kebutuhan lainnya! :)",409842888038551552,harga sembako lang:id
2013-12-08 05:08:29+00:00,beritaKBR,Asosiasi Pedangang: Harga Sembako di Pasar Masih Normal http://t.co/8ixSYaNGLj,409550024624713728,harga sembako lang:id
2013-12-05 17:18:29+00:00,tribuntimur,"TRIBUN TIMUR Jelang Natal dan Tahun Baru, Harga Sembako Merangkak Naik: Hal yang sama t... http://t.co/SAbazl857H http://t.co/QBfZpcRths",408646569273987072,harga sembako lang:id
2013-12-05 17:18:26+00:00,tribuntimur,"Jelang Natal dan Tahun Baru, Harga Sembako Merangkak Naik: Hal yang sama terjadi di pasar Tamamau Pettarani di... http://t.co/jCZ4D2sLgi",408646559622914048,harga sembako lang:id
2013-12-05 16:08:22+00:00,tribunjogja,Harga Sembako Naik Jelang Natal dan Tahun Baru http://t.co/sxhZqbDWRK,408628927297761280,harga sembako lang:id
2013-12-04 15:58:48+00:00,fadjroeL,"di jaman majapahit lebih murah lagi ""@MjIsnanto: @fadjroeL buktinya bini gw masih suka soeharto. Harga sembako murah /1point.",408264128319324160,harga sembako lang:id
2013-12-04 08:37:16+00:00,fadjroeL,"Jaman majapahit lbh murah lagi le, nduk RT @MuhamadFauzi_SH: Orde baru harga sembako murah bang, pasca reformasi indonesia makin hancur",408153012687740928,harga sembako lang:id
2013-12-03 04:58:30+00:00,Metro_TV,Harga Sembako di Klaten Stabil http://t.co/g3aw6ohspx,407735571927138304,harga sembako lang:id
2013-12-02 04:06:05+00:00,liputan6dotcom,"Daftar Harga Sembako per 2 Desember, Daging Sapi Rp 100 Ribu Kg http://t.co/hpThaD3Jk5",407359994300887040,harga sembako lang:id
2013-11-30 04:14:08+00:00,detikcom,Gita Wirjawan Pantau Harga Sembako di Bali http://t.co/lythioeUdF via @detikfinance,406637242875011074,harga sembako lang:id
2013-11-30 04:07:40+00:00,detikfinance,Gita Wirjawan Pantau Harga Sembako di Bali http://t.co/qkdLQsrPgO,406635615019491328,harga sembako lang:id
2013-11-28 12:20:55+00:00,kurawa,"Sdh tau nanya :D ""@Diilars: perkebunan aren skala gede bwt bikin gula aren gmn prospeknya? Gula trmasuk sembako; harga sembako slalu naik..""",406034969253793792,harga sembako lang:id
2013-11-25 04:28:34+00:00,liputan6dotcom,Harga Sembako Apa yang Turun &amp; Naik Awal Pekan Ini? Cek di Sini! http://t.co/9lC9Y2Lbqy,404828936883814401,harga sembako lang:id
2013-11-24 08:47:11+00:00,beritaKBR,Jelang Natal Harga Sembako di NTT Masih Stabil http://t.co/s3ZS6gi9Kf,404531630796058624,harga sembako lang:id
2013-11-19 06:37:46+00:00,ACTforHumanity,Krisis BBM di Gaza otomatis memicu kenaikan harga sembako dan bahan material lainnya secara drastis. #SOSPalestine,402687122663948288,harga sembako lang:id
2013-11-18 04:54:07+00:00,liputan6dotcom,"Daftar Harga Sembako per 18 November, Daging Mulai Turun http://t.co/z5V5zt4qh6",402298651038326785,harga sembako lang:id
2013-11-15 04:18:04+00:00,liputan6dotcom,"Daftar Harga Sembako per 15 November, Sayuran Masih Stabil http://t.co/h6Mwxwotb7",401202413429747712,harga sembako lang:id
2013-11-11 08:56:50+00:00,Indonesia_Pedia,Simak #JoharUpDate di lini masa @JoharSemarang. Update harga sembako dan barang kebutuhan sehari-hari :),399823017410170880,harga sembako lang:id
2013-11-01 05:38:04+00:00,liputan6dotcom,Daftar Lengkap Harga Sembako di Akhir Pekan http://t.co/7s8y8no14v,396149117254000640,harga sembako lang:id
2013-10-25 08:15:54+00:00,detikcom,"Harga Sembako Mahal, Mentan Salahkan Ongkos Kirim yang Tinggi http://t.co/WY78aRtfci via @detikfinance",393652124522790913,harga sembako lang:id
2013-10-25 07:45:25+00:00,detikfinance,"Harga Sembako Mahal, Mentan Salahkan Ongkos Kirim yang Tinggi http://t.co/LdMYUv008G",393644450993278976,harga sembako lang:id
2013-10-20 10:21:39+00:00,rmol_id,Harga Sembako Tak Terjangkau di Era SBY Jilid II! http://t.co/MwsERbohal,391871831189110784,harga sembako lang:id
2013-10-20 10:00:55+00:00,rmol_id,Harga Sembako Tak Terjangkau di Era SBY Jilid II! http://t.co/efExgoqP6C,391866613508497408,harga sembako lang:id
2013-10-20 03:33:37+00:00,infoRIAU,"Usai Idul Adha, Harga Sembako Inhil Alami Penurunan http://t.co/Uzi9mNERP1 (HalloRiau)",391769146184060928,harga sembako lang:id
2013-10-14 11:39:02+00:00,TraxJKT,"B XXXX XX. Bensin naik, sembako naik, harga-harga pada naik. Cuma status doang nih yang ga naik-naik. Temeeeeen mulu!

#JILAT",389716975095521282,harga sembako lang:id
2013-10-13 13:41:02+00:00,infoRIAU,Harga Sembako Rohil Naik Jelang Idul Adha http://t.co/uxFyitZNRw (HalloRiau),389385292357959680,harga sembako lang:id
2013-10-12 07:12:05+00:00,antaranews,Harga sembako stabil jelang Idul Adha http://t.co/Bh1uR1RJUq,388925021873127424,harga sembako lang:id
2013-10-08 10:17:53+00:00,tribuntimur,TRIBUN TIMUR Harga Cabai di Pasar Daya Rp 35 ribu Perkilo: Harga sembako di Pasar Daya ... http://t.co/PAjj4FjdM8 http://t.co/QBfZpcRths,387522227001753601,harga sembako lang:id
2013-10-08 10:17:51+00:00,tribuntimur,Harga Cabai di Pasar Daya Rp 35 ribu Perkilo: Harga sembako di Pasar Daya masih normal http://t.co/rSeyVn0QXl,387522217329692672,harga sembako lang:id
2013-10-06 16:48:20+00:00,Metro_TV,Harga Sembako di Lamongan Terpantau Stabil http://t.co/ocx8tvYDu0,386895711192637440,harga sembako lang:id
2013-10-06 16:22:16+00:00,mediaindonesia,Harga Sembako di Lamongan Terpantau Stabil http://t.co/vMsg88JnRo,386889152576225280,harga sembako lang:id
2013-10-06 16:18:20+00:00,Metro_TV,Harga Sembako di Lamongan Terpantau Stabil http://t.co/7XZcDFeHC7,386888160665272320,harga sembako lang:id
2013-09-30 14:10:20+00:00,twittuiw,"#JombloWish , harga sembako turun..",384681623251202048,harga sembako lang:id
2013-09-30 10:45:48+00:00,ACTforHumanity,"Harga Sembako di Mesir seperti minyak, telur, gula, daging, dan susu naik rata2 5%. Bahkan beras sempat naik 50% #SOSEgypt",384630148374335489,harga sembako lang:id
2013-09-29 11:11:14+00:00,infoRIAU,Harga Sembako di Rohil Alami Kenaikan http://t.co/V37HaiAmWL (HalloRiau),384274162425921536,harga sembako lang:id
2013-09-28 10:09:13+00:00,Bisniscom,"Harga Sembako Merangkak Naik, Masyarakat Rejanglebong Mengeluh http://t.co/aCxhoGCEkY",383896168452747264,harga sembako lang:id
2013-09-23 07:10:45+00:00,Metro_TV,Harga Sembako Cenderung Naik di Batam http://t.co/vwgwIln5kz,382039314265161728,harga sembako lang:id
2013-09-20 11:09:27+00:00,JukiHoki,"ini proyek mobil murah kapitalis banget,  mending pemerintah bikin harga sembako murah.",381012223335747584,harga sembako lang:id
2013-09-12 14:39:29+00:00,muannas_alaidid,"@VickyPrasetwit kirain kudeta cinta menimbulkan naiknya harga sembako, hehe",378165976258195456,harga sembako lang:id
2013-09-09 11:03:30+00:00,liputan6dotcom,Harga Sejumlah Sembako Melonjak Akibat Pelemahan Rupiah http://t.co/HXhHc56K2B,377024458168352768,harga sembako lang:id
2013-09-04 18:38:36+00:00,PartaiSocmed,"Nah! RT @Wdy45: Buruh ini ya..egois bener..Mbok ya drpd demo naikin gaji,demo turunkan harga sembako @PartaiSocmed",375327047498752001,harga sembako lang:id
2013-09-04 06:14:56+00:00,IklanBalikpapan,"#Balikpapan Harga Sembako Turun, Inflasi Balikpapan Surut - Kaltim Post http://t.co/uaAYrLSzuJ",375139900007251968,harga sembako lang:id
2013-09-04 04:28:35+00:00,IklanBalikpapan,"#Balikpapan Harga Sembako Turun, Inflasi Balikpapan Surut - Kaltim Post http://t.co/dV01CsW5Z0",375113136551915520,harga sembako lang:id
2013-09-04 04:23:06+00:00,IklanBalikpapan,"#Balikpapan Harga Sembako Turun, Inflasi Balikpapan Surut - Kaltim Post http://t.co/XQWhJ3YpSE",375111756130942976,harga sembako lang:id
2013-08-29 15:10:12+00:00,beritaKBR,Mendag Keluarkan Peraturan  Stabilitas Harga Sembako http://t.co/RvAyUA3iUd,373100277592645633,harga sembako lang:id
2013-08-28 03:06:49+00:00,anasurbaningrum,Smg hanya salah harga. RT @Anyarbro: @Anyarbro @anasurbaningrum @saididu stalh daging n sembako membumbung skrg kedele. #bukantoilet,372555844816076800,harga sembako lang:id
2013-08-27 05:24:08+00:00,Puspen_TNI,Turunkan Harga Sembako !! | WEBSITE TENTARA NASIONAL INDONESIA: http://t.co/h74TzFG3tM,372228012646731776,harga sembako lang:id
2013-08-26 11:18:06+00:00,tribuntimur,Satu - persatu Harga Sembako  di Makassar Merangkak Naik: Lagi-lagi harga sembako di sejumlah pasar tradisiona... http://t.co/cgxdTz7Caf,371954702050533376,harga sembako lang:id
2013-08-23 06:41:51+00:00,Gerindra,"20. Alhasil, setahun ini kita menyaksikan daya beli rakyat digerus oleh inflasi akibat kenaikan harga sembako dan produk pangan.",370798017399369728,harga sembako lang:id
2013-08-23 02:38:59+00:00,omdirects_,"Cewek banget emang gitu, moodnya naek turun mulu, kek harga sembako.",370736901684084736,harga sembako lang:id
2013-08-23 00:37:04+00:00,dakwatuna,Harga Sembako Melambung Sejak Diberlakukan Undang-Undang Darurat Mesir http://t.co/mh26aNJ7l3 #Afrika,370706217598849024,harga sembako lang:id
2013-08-22 22:54:56+00:00,dakwatuna,Harga Sembako Melambung Sejak Diberlakukan Undang-Undang Darurat Mesir http://t.co/uPtnyGcRAT,370680514078072832,harga sembako lang:id
2013-08-22 14:47:06+00:00,Stakof,"Ngiahahaha! RT @Aryadi_Robby: Wacik? RT""@Stakof: Jeroan aman? RT @PlasaMSN: Harga sembako di Mesir melambung http://t.co/PycvfUvC7O""",370557747445526528,harga sembako lang:id
2013-08-22 14:44:26+00:00,Stakof,Jeroan aman? RT @PlasaMSN: Harga sembako di Mesir melambung http://t.co/PycvfUvC7O,370557078483382272,harga sembako lang:id
2013-08-22 14:40:25+00:00,MSNindonesia,Harga sembako di Mesir melambung http://t.co/m4KEx6BycH,370556067966509056,harga sembako lang:id
2013-08-22 06:35:00+00:00,infoRIAU,Harga Sembako di Mesir Melambung http://t.co/7OM53676eI (HalloRiau),370433905607708672,harga sembako lang:id
2013-08-22 02:35:24+00:00,ACTforHumanity,Kenaikan harga sembako ini  dipicu oleh naiknya biaya transportasi #SOSEgypt,370373610440892416,harga sembako lang:id
2013-08-21 02:40:22+00:00,Jogja24Jam,"#InfoINa rupiah trus melemah jadi 1$=Rp11.000 harga sembako trus mlonjak diikuti properti juga brg2 lainnya -_-""",370012472914112512,harga sembako lang:id
2013-08-17 05:10:15+00:00,MakeIt_Media,"Lahhh kenapa minta ke mimin, emgnya mimin presiden RT @fia_hofia: @CoboyJR_ANTV min turunkan harga sembako ;D",368600641569976320,harga sembako lang:id
2013-08-16 04:26:09+00:00,Metro_TV,Harga Sembako di Temanggung Turun http://t.co/BiABtgyOZQ,368227152539312128,harga sembako lang:id
2013-08-15 13:03:52+00:00,AboutCirebonID,"Lebaran Berlalu, Harga Sembako Enggan Turun http://t.co/b7hdCWawl8 #beritacrb",367995053899546624,harga sembako lang:id
2013-08-14 02:31:04+00:00,Beritasatu,VIDEO: Harga Sembako Mulai Turun Kecuali Cabai Rawit http://t.co/IxVVn5gSLR via @beritasatutv,367473417949171712,harga sembako lang:id
2013-08-13 11:10:25+00:00,beritaKBR,"Gubernur Sidak Pasar, Harga Sembako Mulai Turun http://t.co/OIamqCLMty",367241726395559936,harga sembako lang:id
2013-08-13 10:15:20+00:00,beritaKBR,"Gubernur Sidak Pasar, Harga Sembako Mulai Turun - http://t.co/mitfXXRYnj @portalkbr",367227866225713153,harga sembako lang:id
2013-08-13 08:00:45+00:00,Beritasatu,Harga Sembako Mulai Turun Kecuali Cabai Rawit  http://t.co/IxVVn5gSLR,367193997380300800,harga sembako lang:id
2013-08-13 08:00:25+00:00,Beritasatu,Harga Sembako Mulai Turun Kecuali Cabai Rawit  http://t.co/jK2Yik89Wv,367193911170576384,harga sembako lang:id
2013-08-13 07:14:31+00:00,rmol_id,"Hati-hati, Importasi Jadi Jalan Keluar Singkat Tekan Harga Sembako http://t.co/QYATH0a3FL",367182360585830400,harga sembako lang:id
2013-08-13 07:08:03+00:00,rmol_id,"Hati-hati, Importasi Jadi Jalan Keluar Singkat Tekan Harga Sembako http://t.co/zXC96NBDSJ",367180732482863104,harga sembako lang:id
2013-08-11 06:00:01+00:00,merdekadotcom,"Lebaran telah usai, harga sejumlah barang sembako masih tinggi http://t.co/LCcVmXlhLY #Riil",366438838140276737,harga sembako lang:id
2013-08-10 11:38:03+00:00,tribuntimur,"Harga Sembako Masih Tinggi di Pasar Daya: Harga sembako di Pasar Tradisional Daya, Makassar belum turun dari h... http://t.co/uAglhLdIXq",366161516367577089,harga sembako lang:id
2013-08-07 08:16:04+00:00,KotaBalikpapan,#NewsBPN Harga Sembako Selangit..! - Post Metro Balikpapan - http://t.co/Hrce3Q4Hu8,365023521732173824,harga sembako lang:id
2013-08-07 06:29:50+00:00,halalcorner,Kaget dengan Harga Sembako... semoga para Ibu bersabar dan ditambahkan rizkinya - Aamiin,364996787142008834,harga sembako lang:id
2013-08-06 11:09:39+00:00,tribuntimur,TRIBUN TIMUR None Bahas Kenaikan Sembako di Radio dan Televisi: harusnya sebelum harga ... http://t.co/DJn4zO7XDB http://t.co/QBfZpcRths,364704820889784321,harga sembako lang:id
2013-08-06 11:09:37+00:00,tribuntimur,None Bahas Kenaikan Sembako di Radio dan Televisi: harusnya sebelum harga naik terlalu tinggi pemerintah sudah... http://t.co/APkq2WNRIV,364704809342865409,harga sembako lang:id
2013-08-06 08:37:12+00:00,rmol_id,Harga Sembako Terus Melambung Jelang Lebaran http://t.co/LKfQzLyA3j,364666455238770688,harga sembako lang:id
2013-08-06 08:03:41+00:00,hariankompas,"Baca artikel Arif Budimanta ""Mengendalikan Harga Sembako"" di halaman 5  #KompasSiang #6Agt  http://t.co/YS7S9M3A0k",364658018572435456,harga sembako lang:id
2013-08-05 18:43:56+00:00,infoRIAU,"H-3, Harga Sembako Terus Melonjak http://t.co/jPLcMSGcNI (RiauPos)",364456757591949312,harga sembako lang:id
2013-08-05 10:15:00+00:00,tribuntimur,None Diminta Intervensi Harga Sembako: Ternyata masih banyak warga Makassar tidak tahu jika Irman Yasin Limpo ... http://t.co/5tzLl8XA3i,364328678013931520,harga sembako lang:id
2013-08-05 09:00:42+00:00,pikiran_rakyat,[Ekonomi] Harga Sembako Mulai Naik http://t.co/RwYzOyxhSf,364309981316661248,harga sembako lang:id
2013-08-05 08:31:08+00:00,Beritasatu,Harga Sembako Naik Karena Suplai Telat  http://t.co/X4dbacck7M,364302541346963456,harga sembako lang:id
2013-08-05 07:46:41+00:00,Harian_Jogja,"PANTAUAN HARGA : Jelang Lebaran, Harga Sembako Meroket Lagi http://t.co/nQ4geM6HH6",364291353905082368,harga sembako lang:id
2013-08-05 03:17:12+00:00,detikcom,Harga Sembako Merangkak Naik http://t.co/PipcYpuOrA via @detikfinance,364223534379184128,harga sembako lang:id
2013-08-05 03:15:12+00:00,detikfinance,Harga Sembako Merangkak Naik http://t.co/oxH15WGOQS,364223031775739904,harga sembako lang:id
2013-08-05 00:26:03+00:00,PDI_Perjuangan,"@JandwikhaRahayu Pasar murah sembako, termasuk daging. Masyarakat bisa membeli dengan harga murah, namun harus mempunyai kupon dari panitia.",364180462538731520,harga sembako lang:id
2013-08-04 12:46:16+00:00,tribuntimur,TRIBUN TIMUR Sjamsu Alam : Alhamdulillah Harga Sembako di Parepare Normal: Wali Kota Pa... http://t.co/3ZjXAsQh0B http://t.co/QBfZpcRths,364004357697581057,harga sembako lang:id
2013-08-04 12:46:12+00:00,tribuntimur,"Sjamsu Alam : Alhamdulillah Harga Sembako di Parepare Normal: Wali Kota Parepare, Sjamsu Alam, menjamin harga ... http://t.co/sOQXFD4ei2",364004340165390336,harga sembako lang:id
2013-08-04 10:19:56+00:00,tribunnews,Wali Kota Parepare Pastikan Harga Sembako Jelang Lebaran Stabil - http://t.co/Hqhs3wtZDm http://t.co/IXVmMs1Ped via @tribunnews,363967530957676544,harga sembako lang:id
2013-08-02 14:39:32+00:00,tribuntimur,TRIBUN TIMUR Sjamsu Alam Pantau Harga Sembako dan Arus Mudik: Wali Kota Parepare melaku... http://t.co/ZVXnlB0ba8 http://t.co/QBfZpcRths,363308088004050944,harga sembako lang:id
2013-08-02 14:39:28+00:00,tribuntimur,Sjamsu Alam Pantau Harga Sembako dan Arus Mudik: Wali Kota Parepare melakukan inspeksi mendadak terhadap harga... http://t.co/Ua9GweZXgt,363308070702559233,harga sembako lang:id
